Year,Geography,Age,Category,Demographic,Count,Rate
2011,Riverside,Under 18,Race-Ethnicity,Asian/Pacific Islander,42,14.3
2011,Sacramento,Under 18,Race-Ethnicity,Asian/Pacific Islander,192,35.7
2011,San Bernardino,Under 18,Race-Ethnicity,Asian/Pacific Islander,77,28.3
2011,San Diego,Under 18,Race-Ethnicity,Asian/Pacific Islander,246,36.4
2011,San Francisco,Under 18,Race-Ethnicity,Asian/Pacific Islander,158,44.6
2011,San Joaquin,Under 18,Race-Ethnicity,Asian/Pacific Islander,85,33.0
2011,San Mateo,Under 18,Race-Ethnicity,Asian/Pacific Islander,131,34.5
2011,Santa Clara,Under 18,Race-Ethnicity,Asian/Pacific Islander,308,21.9
2011,Solano,Under 18,Race-Ethnicity,Asian/Pacific Islander,66,57.0
2011,Sonoma,Under 18,Race-Ethnicity,Asian/Pacific Islander,20,56.5
2011,Stanislaus,Under 18,Race-Ethnicity,Asian/Pacific Islander,23,39.5
2011,Ventura,Under 18,Race-Ethnicity,Asian/Pacific Islander,45,39.0
2011,Yolo,Under 18,Race-Ethnicity,Asian/Pacific Islander,11,
2011,Alameda,Under 18,Race-Ethnicity,Hispanic,756,66.5
2011,Butte,Under 18,Race-Ethnicity,Hispanic,69,61.8
2011,California,Under 18,Race-Ethnicity,Hispanic,35182,74.0
2011,Colusa,Under 18,Race-Ethnicity,Hispanic,14,30.5
2011,Contra Costa,Under 18,Race-Ethnicity,Hispanic,851,96.1
2011,El Dorado,Under 18,Race-Ethnicity,Hispanic,16,18.9
2011,Fresno,Under 18,Race-Ethnicity,Hispanic,2338,130.8
2011,Glenn,Under 18,Race-Ethnicity,Hispanic,23,55.8
2011,Humboldt,Under 18,Race-Ethnicity,Hispanic,17,36.0
2011,Imperial,Under 18,Race-Ethnicity,Hispanic,638,142.5
2011,Kern,Under 18,Race-Ethnicity,Hispanic,1062,66.9
2011,Kings,Under 18,Race-Ethnicity,Hispanic,334,123.0
2011,Lake,Under 18,Race-Ethnicity,Hispanic,23,54.6
2011,Los Angeles,Under 18,Race-Ethnicity,Hispanic,12072,82.8
2011,Madera,Under 18,Race-Ethnicity,Hispanic,466,148.1
2011,Marin,Under 18,Race-Ethnicity,Hispanic,87,71.6
2011,Mendocino,Under 18,Race-Ethnicity,Hispanic,54,69.9
2011,Merced,Under 18,Race-Ethnicity,Hispanic,538,99.3
2011,Monterey,Under 18,Race-Ethnicity,Hispanic,745,87.9
2011,Napa,Under 18,Race-Ethnicity,Hispanic,73,47.4
2011,Nevada,Under 18,Race-Ethnicity,Hispanic,13,42.7
2011,Orange,Under 18,Race-Ethnicity,Hispanic,1917,56.1
2011,Placer,Under 18,Race-Ethnicity,Hispanic,50,28.3
2011,Riverside,Under 18,Race-Ethnicity,Hispanic,2012,55.5
2011,Sacramento,Under 18,Race-Ethnicity,Hispanic,689,61.0
2011,San Benito,Under 18,Race-Ethnicity,Hispanic,113,100.2
2011,San Bernardino,Under 18,Race-Ethnicity,Hispanic,2323,65.2
2011,San Diego,Under 18,Race-Ethnicity,Hispanic,2296,68.8
2011,San Francisco,Under 18,Race-Ethnicity,Hispanic,177,66.3
2011,San Joaquin,Under 18,Race-Ethnicity,Hispanic,682,66.8
2011,San Luis Obispo,Under 18,Race-Ethnicity,Hispanic,84,46.1
2011,San Mateo,Under 18,Race-Ethnicity,Hispanic,386,67.5
2011,Santa Barbara,Under 18,Race-Ethnicity,Hispanic,360,57.4
2011,Santa Clara,Under 18,Race-Ethnicity,Hispanic,1016,62.6
2011,Santa Cruz,Under 18,Race-Ethnicity,Hispanic,258,88.2
2011,Shasta,Under 18,Race-Ethnicity,Hispanic,20,34.2
2011,Solano,Under 18,Race-Ethnicity,Hispanic,254,71.5
2011,Sonoma,Under 18,Race-Ethnicity,Hispanic,284,64.2
2011,Stanislaus,Under 18,Race-Ethnicity,Hispanic,496,60.7
2011,Sutter,Under 18,Race-Ethnicity,Hispanic,33,31.6
2011,Tehama,Under 18,Race-Ethnicity,Hispanic,17,30.1
2011,Tulare,Under 18,Race-Ethnicity,Hispanic,648,59.9
2011,Ventura,Under 18,Race-Ethnicity,Hispanic,666,58.4
2011,Yolo,Under 18,Race-Ethnicity,Hispanic,106,51.8
2011,Yuba,Under 18,Race-Ethnicity,Hispanic,37,48.2
2011,Alameda,Under 18,Race-Ethnicity,White,401,52.1
2011,Amador,Under 18,Race-Ethnicity,White,46,113.1
2011,Butte,Under 18,Race-Ethnicity,White,190,69.5
2011,Calaveras,Under 18,Race-Ethnicity,White,55,94.7
2011,California,Under 18,Race-Ethnicity,White,14905,59.9
2011,Colusa,Under 18,Race-Ethnicity,White,16,108.6
2011,Contra Costa,Under 18,Race-Ethnicity,White,513,56.6
2011,Del Norte,Under 18,Race-Ethnicity,White,29,88.5
2011,El Dorado,Under 18,Race-Ethnicity,White,125,45.6
2011,Fresno,Under 18,Race-Ethnicity,White,655,119.7
2011,Glenn,Under 18,Race-Ethnicity,White,19,60.4
2011,Humboldt,Under 18,Race-Ethnicity,White,135,80.0
2011,Imperial,Under 18,Race-Ethnicity,White,56,140.7
2011,Inyo,Under 18,Race-Ethnicity,White,11,
2011,Kern,Under 18,Race-Ethnicity,White,497,73.5
2011,Kings,Under 18,Race-Ethnicity,White,167,155.5
2011,Lake,Under 18,Race-Ethnicity,White,77,100.0
2011,Lassen,Under 18,Race-Ethnicity,White,24,58.0
2011,Los Angeles,Under 18,Race-Ethnicity,White,2292,57.3
2011,Madera,Under 18,Race-Ethnicity,White,106,115.4
2011,Marin,Under 18,Race-Ethnicity,White,100,30.3
2011,Mariposa,Under 18,Race-Ethnicity,White,20,91.4
2011,Mendocino,Under 18,Race-Ethnicity,White,76,82.2
2011,Merced,Under 18,Race-Ethnicity,White,234,136.2
2011,Monterey,Under 18,Race-Ethnicity,White,98,51.7
2011,Napa,Under 18,Race-Ethnicity,White,50,42.8
2011,Nevada,Under 18,Race-Ethnicity,White,98,72.8
2011,Orange,Under 18,Race-Ethnicity,White,995,45.0
2011,Placer,Under 18,Race-Ethnicity,White,224,41.3
2011,Plumas,Under 18,Race-Ethnicity,White,25,102.7
2011,Riverside,Under 18,Race-Ethnicity,White,1004,64.0
2011,Sacramento,Under 18,Race-Ethnicity,White,794,62.3
2011,San Benito,Under 18,Race-Ethnicity,White,35,100.6
2011,San Bernardino,Under 18,Race-Ethnicity,White,1199,94.1
2011,San Diego,Under 18,Race-Ethnicity,White,1061,43.4
2011,San Francisco,Under 18,Race-Ethnicity,White,200,56.4
2011,San Joaquin,Under 18,Race-Ethnicity,White,361,79.4
2011,San Luis Obispo,Under 18,Race-Ethnicity,White,152,55.0
2011,San Mateo,Under 18,Race-Ethnicity,White,197,37.3
2011,Santa Barbara,Under 18,Race-Ethnicity,White,154,55.2
2011,Santa Clara,Under 18,Race-Ethnicity,White,308,30.0
2011,Santa Cruz,Under 18,Race-Ethnicity,White,88,39.5
2011,Shasta,Under 18,Race-Ethnicity,White,233,84.9
2011,Siskiyou,Under 18,Race-Ethnicity,White,32,54.5
2011,Solano,Under 18,Race-Ethnicity,White,253,89.6
2011,Sonoma,Under 18,Race-Ethnicity,White,263,53.4
2011,Stanislaus,Under 18,Race-Ethnicity,White,362,74.8
2011,Sutter,Under 18,Race-Ethnicity,White,36,36.5
2011,Tehama,Under 18,Race-Ethnicity,White,59,65.1
2011,Trinity,Under 18,Race-Ethnicity,White,14,80.1
2011,Tulare,Under 18,Race-Ethnicity,White,169,57.5
2011,Tuolumne,Under 18,Race-Ethnicity,White,64,92.3
2011,Ventura,Under 18,Race-Ethnicity,White,373,53.7
2011,Yolo,Under 18,Race-Ethnicity,White,84,49.6
2011,Yuba,Under 18,Race-Ethnicity,White,61,64.4
2011,Alameda,Under 18,Sex,Female,990,58.8
2011,Amador,Under 18,Sex,Female,19,67.3
2011,Butte,Under 18,Sex,Female,122,53.4
2011,Calaveras,Under 18,Sex,Female,26,65.4
2011,California,Under 18,Sex,Female,25133,55.9
2011,Contra Costa,Under 18,Sex,Female,888,70.7
2011,Del Norte,Under 18,Sex,Female,28,91.0
2011,El Dorado,Under 18,Sex,Female,64,32.9
2011,Fresno,Under 18,Sex,Female,1334,96.9
2011,Glenn,Under 18,Sex,Female,11,
2011,Humboldt,Under 18,Sex,Female,66,50.1
2011,Imperial,Under 18,Sex,Female,251,101.1
2011,Inyo,Under 18,Sex,Female,18,94.9
2011,Kern,Under 18,Sex,Female,805,64.6
2011,Kings,Under 18,Sex,Female,230,111.3
2011,Lake,Under 18,Sex,Female,53,81.6
2011,Los Angeles,Under 18,Sex,Female,7233,63.3
2011,Madera,Under 18,Sex,Female,247,117.3
2011,Marin,Under 18,Sex,Female,81,31.7
2011,Mendocino,Under 18,Sex,Female,54,58.5
2011,Merced,Under 18,Sex,Female,305,77.8
2011,Monterey,Under 18,Sex,Female,337,61.8
2011,Napa,Under 18,Sex,Female,55,36.9
2011,Nevada,Under 18,Sex,Female,33,36.8
2011,Orange,Under 18,Sex,Female,1253,35.7
2011,Placer,Under 18,Sex,Female,146,34.9
2011,Plumas,Under 18,Sex,Female,12,72.9
2011,Riverside,Under 18,Sex,Female,1459,48.5
2011,Sacramento,Under 18,Sex,Female,1034,58.4
2011,San Benito,Under 18,Sex,Female,63,81.1
2011,San Bernardino,Under 18,Sex,Female,1803,63.4
2011,San Diego,Under 18,Sex,Female,1678,47.2
2011,San Francisco,Under 18,Sex,Female,294,51.1
2011,San Joaquin,Under 18,Sex,Female,528,54.5
2011,San Luis Obispo,Under 18,Sex,Female,96,39.0
2011,San Mateo,Under 18,Sex,Female,353,44.2
2011,Santa Barbara,Under 18,Sex,Female,210,43.5
2011,Santa Clara,Under 18,Sex,Female,646,30.3
2011,Santa Cruz,Under 18,Sex,Female,142,52.4
2011,Shasta,Under 18,Sex,Female,101,53.1
2011,Solano,Under 18,Sex,Female,416,86.6
2011,Sonoma,Under 18,Sex,Female,226,44.3
2011,Stanislaus,Under 18,Sex,Female,377,53.2
2011,Sutter,Under 18,Sex,Female,21,16.8
2011,Tehama,Under 18,Sex,Female,30,38.8
2011,Tulare,Under 18,Sex,Female,387,54.6
2011,Tuolumne,Under 18,Sex,Female,41,90.7
2011,Ventura,Under 18,Sex,Female,398,39.3
2011,Yolo,Under 18,Sex,Female,79,35.2
2011,Yuba,Under 18,Sex,Female,40,40.1
2011,Alameda,Under 18,Sex,Male,1639,92.0
2011,Amador,Under 18,Sex,Male,34,117.7
2011,Butte,Under 18,Sex,Male,173,74.0
2011,Calaveras,Under 18,Sex,Male,41,102.6
2011,California,Under 18,Sex,Male,44483,94.8
2011,Colusa,Under 18,Sex,Male,27,78.8
2011,Contra Costa,Under 18,Sex,Male,1491,114.8
2011,Del Norte,Under 18,Sex,Male,27,88.5
2011,El Dorado,Under 18,Sex,Male,96,47.5
2011,Fresno,Under 18,Sex,Male,2219,153.9
2011,Glenn,Under 18,Sex,Male,31,75.5
2011,Humboldt,Under 18,Sex,Male,111,79.4
2011,Imperial,Under 18,Sex,Male,474,184.2
2011,Inyo,Under 18,Sex,Male,13,65.2
2011,Kern,Under 18,Sex,Male,1286,98.8
2011,Kings,Under 18,Sex,Male,365,164.3
2011,Lake,Under 18,Sex,Male,70,101.5
2011,Lassen,Under 18,Sex,Male,21,69.6
2011,Los Angeles,Under 18,Sex,Male,13095,110.0
2011,Madera,Under 18,Sex,Male,366,165.8
2011,Marin,Under 18,Sex,Male,146,54.2
2011,Mariposa,Under 18,Sex,Male,16,107.8
2011,Mendocino,Under 18,Sex,Male,87,87.2
2011,Merced,Under 18,Sex,Male,586,141.8
2011,Monterey,Under 18,Sex,Male,618,105.2
2011,Napa,Under 18,Sex,Male,90,56.8
2011,Nevada,Under 18,Sex,Male,85,94.0
2011,Orange,Under 18,Sex,Male,2331,63.5
2011,Placer,Under 18,Sex,Male,167,39.2
2011,Plumas,Under 18,Sex,Male,18,106.4
2011,Riverside,Under 18,Sex,Male,2554,82.7
2011,Sacramento,Under 18,Sex,Male,1861,100.3
2011,San Benito,Under 18,Sex,Male,93,118.0
2011,San Bernardino,Under 18,Sex,Male,3395,114.5
2011,San Diego,Under 18,Sex,Male,3077,82.4
2011,San Francisco,Under 18,Sex,Male,483,82.1
2011,San Joaquin,Under 18,Sex,Male,1051,103.4
2011,San Luis Obispo,Under 18,Sex,Male,171,67.2
2011,San Mateo,Under 18,Sex,Male,518,61.5
2011,Santa Barbara,Under 18,Sex,Male,337,67.4
2011,Santa Clara,Under 18,Sex,Male,1249,55.2
2011,Santa Cruz,Under 18,Sex,Male,225,79.2
2011,Shasta,Under 18,Sex,Male,183,92.3
2011,Siskiyou,Under 18,Sex,Male,33,69.9
2011,Solano,Under 18,Sex,Male,640,126.9
2011,Sonoma,Under 18,Sex,Male,407,75.9
2011,Stanislaus,Under 18,Sex,Male,651,87.9
2011,Sutter,Under 18,Sex,Male,56,43.1
2011,Tehama,Under 18,Sex,Male,51,62.7
2011,Tulare,Under 18,Sex,Male,689,92.6
2011,Tuolumne,Under 18,Sex,Male,32,66.9
2011,Ventura,Under 18,Sex,Male,766,73.1
2011,Yolo,Under 18,Sex,Male,148,64.1
2011,Yuba,Under 18,Sex,Male,71,64.4
2016,Alameda,18 and Over,Total Population,18 and Over,5651,43.7
2016,Amador,18 and Over,Total Population,18 and Over,131,48.4
2016,Butte,18 and Over,Total Population,18 and Over,544,34.0
2016,Calaveras,18 and Over,Total Population,18 and Over,131,42.3
2016,California,18 and Over,Total Population,18 and Over,105358,35.5
2016,Colusa,18 and Over,Total Population,18 and Over,41,25.0
2016,Contra Costa,18 and Over,Total Population,18 and Over,3836,45.7
2016,Del Norte,18 and Over,Total Population,18 and Over,101,53.9
2016,El Dorado,18 and Over,Total Population,18 and Over,409,32.4
2016,Fresno,18 and Over,Total Population,18 and Over,2864,41.1
2016,Glenn,18 and Over,Total Population,18 and Over,65,31.3
2016,Humboldt,18 and Over,Total Population,18 and Over,655,66.8
2016,Imperial,18 and Over,Total Population,18 and Over,569,43.1
2016,Inyo,18 and Over,Total Population,18 and Over,51,38.8
2016,Kern,18 and Over,Total Population,18 and Over,2780,43.3
2016,Kings,18 and Over,Total Population,18 and Over,517,49.0
2016,Lake,18 and Over,Total Population,18 and Over,379,79.4
2016,Lassen,18 and Over,Total Population,18 and Over,86,33.8
2016,Los Angeles,18 and Over,Total Population,18 and Over,30316,38.6
2016,Madera,18 and Over,Total Population,18 and Over,361,32.3
2016,Marin,18 and Over,Total Population,18 and Over,377,19.7
2016,Mariposa,18 and Over,Total Population,18 and Over,44,34.1
2016,Mendocino,18 and Over,Total Population,18 and Over,323,52.8
2016,Merced,18 and Over,Total Population,18 and Over,1172,61.2
2016,Modoc,18 and Over,Total Population,18 and Over,40,68.2
2016,Mono,18 and Over,Total Population,18 and Over,19,20.8
2016,Monterey,18 and Over,Total Population,18 and Over,1201,37.0
2016,Napa,18 and Over,Total Population,18 and Over,291,27.2
2016,Nevada,18 and Over,Total Population,18 and Over,207,32.3
2016,Orange,18 and Over,Total Population,18 and Over,5006,20.7
2016,Placer,18 and Over,Total Population,18 and Over,680,24.8
2016,Plumas,18 and Over,Total Population,18 and Over,77,58.3
2016,Riverside,18 and Over,Total Population,18 and Over,5645,32.7
2016,Sacramento,18 and Over,Total Population,18 and Over,6128,54.7
2016,San Benito,18 and Over,Total Population,18 and Over,148,36.8
2016,San Bernardino,18 and Over,Total Population,18 and Over,6656,41.8
2016,San Diego,18 and Over,Total Population,18 and Over,5983,24.0
2016,San Francisco,18 and Over,Total Population,18 and Over,2067,28.4
2016,San Joaquin,18 and Over,Total Population,18 and Over,2658,49.6
2016,San Luis Obispo,18 and Over,Total Population,18 and Over,658,32.4
2016,San Mateo,18 and Over,Total Population,18 and Over,1600,27.0
2016,Santa Barbara,18 and Over,Total Population,18 and Over,956,27.3
2016,Santa Clara,18 and Over,Total Population,18 and Over,3858,26.1
2016,Santa Cruz,18 and Over,Total Population,18 and Over,532,26.9
2016,Shasta,18 and Over,Total Population,18 and Over,471,38.7
2016,Siskiyou,18 and Over,Total Population,18 and Over,99,33.9
2016,Solano,18 and Over,Total Population,18 and Over,2270,71.0
2016,Sonoma,18 and Over,Total Population,18 and Over,1147,30.2
2016,Stanislaus,18 and Over,Total Population,18 and Over,1701,43.6
2016,Sutter,18 and Over,Total Population,18 and Over,198,27.8
2016,Tehama,18 and Over,Total Population,18 and Over,223,50.2
2016,Trinity,18 and Over,Total Population,18 and Over,43,51.2
2016,Tulare,18 and Over,Total Population,18 and Over,1020,31.6
2016,Tuolumne,18 and Over,Total Population,18 and Over,172,42.6
2016,Ventura,18 and Over,Total Population,18 and Over,1455,23.2
2016,Yolo,18 and Over,Total Population,18 and Over,487,31.1
2016,Yuba,18 and Over,Total Population,18 and Over,202,37.7
2016,Alameda,18 and Over,Race-Ethnicity,African-American,2530,166.1
2016,Butte,18 and Over,Race-Ethnicity,African-American,46,170.6
2016,California,18 and Over,Race-Ethnicity,African-American,23537,132.7
2016,Contra Costa,18 and Over,Race-Ethnicity,African-American,1325,169.2
2016,Fresno,18 and Over,Race-Ethnicity,African-American,251,73.3
2016,Humboldt,18 and Over,Race-Ethnicity,African-American,54,407.9
2016,Imperial,18 and Over,Race-Ethnicity,African-American,17,46.0
2016,Kern,18 and Over,Race-Ethnicity,African-American,515,138.1
2016,Kings,18 and Over,Race-Ethnicity,African-American,89,112.6
2016,Lake,18 and Over,Race-Ethnicity,African-American,21,247.7
2016,Los Angeles,18 and Over,Race-Ethnicity,African-American,8282,127.4
2016,Madera,18 and Over,Race-Ethnicity,African-American,40,91.5
2016,Marin,18 and Over,Race-Ethnicity,African-American,55,91.5
2016,Merced,18 and Over,Race-Ethnicity,African-American,176,261.4
2016,Monterey,18 and Over,Race-Ethnicity,African-American,98,105.3
2016,Napa,18 and Over,Race-Ethnicity,African-American,18,93.8
2016,Orange,18 and Over,Race-Ethnicity,African-American,382,92.8
2016,Placer,18 and Over,Race-Ethnicity,African-American,41,110.5
2016,Plumas,18 and Over,Race-Ethnicity,African-American,13,755.7
2016,Riverside,18 and Over,Race-Ethnicity,African-American,1187,110.0
2016,Sacramento,18 and Over,Race-Ethnicity,African-American,2139,188.4
2016,San Bernardino,18 and Over,Race-Ethnicity,African-American,1518,109.5
2016,San Diego,18 and Over,Race-Ethnicity,African-American,1226,99.2
2016,San Francisco,18 and Over,Race-Ethnicity,African-American,663,174.1
2016,San Joaquin,18 and Over,Race-Ethnicity,African-American,741,191.3
2016,San Luis Obispo,18 and Over,Race-Ethnicity,African-American,31,56.2
2016,San Mateo,18 and Over,Race-Ethnicity,African-American,107,64.0
2016,Santa Barbara,18 and Over,Race-Ethnicity,African-American,68,99.6
2016,Santa Clara,18 and Over,Race-Ethnicity,African-American,435,116.8
2016,Shasta,18 and Over,Race-Ethnicity,African-American,24,189.5
2016,Solano,18 and Over,Race-Ethnicity,African-American,863,182.2
2016,Sonoma,18 and Over,Race-Ethnicity,African-American,85,136.8
2016,Stanislaus,18 and Over,Race-Ethnicity,African-American,224,203.3
2016,Sutter,18 and Over,Race-Ethnicity,African-American,22,172.7
2016,Tulare,18 and Over,Race-Ethnicity,African-American,49,125.2
2016,Ventura,18 and Over,Race-Ethnicity,African-American,57,51.6
2016,Yolo,18 and Over,Race-Ethnicity,African-American,34,93.5
2016,Yuba,18 and Over,Race-Ethnicity,African-American,25,145.5
2016,Alameda,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,31,84.3
2016,California,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,477,36.6
2016,Humboldt,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,24,45.0
2016,Lake,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,11,
2016,Los Angeles,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,44,25.8
2016,Mendocino,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,17,72.7
2016,Riverside,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,20,24.4
2016,Sacramento,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,22,32.9
2016,San Bernardino,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,100,139.5
2016,San Diego,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,34,30.9
2016,San Francisco,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,30,177.3
2016,Alameda,18 and Over,Race-Ethnicity,Asian/Pacific Islander,683,19.1
2016,California,18 and Over,Race-Ethnicity,Asian/Pacific Islander,6708,15.7
2016,Contra Costa,18 and Over,Race-Ethnicity,Asian/Pacific Islander,317,23.4
2016,El Dorado,18 and Over,Race-Ethnicity,Asian/Pacific Islander,11,
2016,Fresno,18 and Over,Race-Ethnicity,Asian/Pacific Islander,68,10.4
2016,Humbolt,18 and Over,Race-Ethnicity,Asian/Pacific Islander,12,50.4
2016,Kern,18 and Over,Race-Ethnicity,Asian/Pacific Islander,63,22.2
2016,Los Angeles,18 and Over,Race-Ethnicity,Asian/Pacific Islander,1838,16.3
2016,Marin,18 and Over,Race-Ethnicity,Asian/Pacific Islander,16,13.2
2016,Merced,18 and Over,Race-Ethnicity,Asian/Pacific Islander,19,13.4
2016,Monterey,18 and Over,Race-Ethnicity,Asian/Pacific Islander,60,29.4
2016,Napa,18 and Over,Race-Ethnicity,Asian/Pacific Islander,14,18.4
2016,Orange,18 and Over,Race-Ethnicity,Asian/Pacific Islander,406,8.7
2016,Placer,18 and Over,Race-Ethnicity,Asian/Pacific Islander,31,16.0
2016,Riverside,18 and Over,Race-Ethnicity,Asian/Pacific Islander,126,11.0
2016,Sacramento,18 and Over,Race-Ethnicity,Asian/Pacific Islander,539,30.6
2016,San Bernardino,18 and Over,Race-Ethnicity,Asian/Pacific Islander,149,14.0
2016,San Diego,18 and Over,Race-Ethnicity,Asian/Pacific Islander,455,15.4
2016,San Francisco,18 and Over,Race-Ethnicity,Asian/Pacific Islander,294,11.4
2016,San Joaquin,18 and Over,Race-Ethnicity,Asian/Pacific Islander,196,23.9
2016,San Mateo,18 and Over,Race-Ethnicity,Asian/Pacific Islander,277,17.2
2016,Santa Barbara,18 and Over,Race-Ethnicity,Asian/Pacific Islander,22,12.1
2016,Santa Clara,18 and Over,Race-Ethnicity,Asian/Pacific Islander,560,11.5
2016,Shasta,18 and Over,Race-Ethnicity,Asian/Pacific Islander,15,43.1
2016,Solano,18 and Over,Race-Ethnicity,Asian/Pacific Islander,243,45.2
2016,Sonoma,18 and Over,Race-Ethnicity,Asian/Pacific Islander,41,23.7
2016,Stanislaus,18 and Over,Race-Ethnicity,Asian/Pacific Islander,56,23.0
2016,Sutter,18 and Over,Race-Ethnicity,Asian/Pacific Islander,22,18.6
2016,Tulare,18 and Over,Race-Ethnicity,Asian/Pacific Islander,15,12.0
2016,Ventura,18 and Over,Race-Ethnicity,Asian/Pacific Islander,54,11.0
2016,Yolo,18 and Over,Race-Ethnicity,Asian/Pacific Islander,40,18.8
2016,Yuba,18 and Over,Race-Ethnicity,Asian/Pacific Islander,13,40.1
2016,Alameda,18 and Over,Race-Ethnicity,Hispanic,986,36.4
2016,Amador,18 and Over,Race-Ethnicity,Hispanic,18,55.2
2016,Butte,18 and Over,Race-Ethnicity,Hispanic,48,21.4
2016,California,18 and Over,Race-Ethnicity,Hispanic,36171,33.5
2016,Colusa,18 and Over,Race-Ethnicity,Hispanic,17,20.1
2016,Contra Costa,18 and Over,Race-Ethnicity,Hispanic,868,44.2
2016,El Dorado,18 and Over,Race-Ethnicity,Hispanic,41,25.0
2016,Fresno,18 and Over,Race-Ethnicity,Hispanic,1517,44.5
2016,Glenn,18 and Over,Race-Ethnicity,Hispanic,21,30.3
2016,Humboldt,18 and Over,Race-Ethnicity,Hispanic,35,31.4
2016,Imperial,18 and Over,Race-Ethnicity,Hispanic,466,44.0
2016,Kern,18 and Over,Race-Ethnicity,Hispanic,1165,37.7
2016,Kings,18 and Over,Race-Ethnicity,Hispanic,228,45.5
